name,Location_Unique,Lat,Long,Status,review_datetime_utc,Sentiment_Score_mean,Sentiment_Score_median,Sentiment_Score_std,review_rating_mean,review_rating_median,review_rating_std,O2_mg/l_mean,O2_mg/l_median,O2_mg/l_std,O2_%_mean,O2_%_median,O2_%_std,T_oC_mean,T_oC_median,T_oC_std,ZICHT_m_mean,ZICHT_m_median,ZICHT_m_std,INTTNLETRCCN_nKVE/dl_mean,INTTNLETRCCN_nKVE/dl_median,INTTNLETRCCN_nKVE/dl_std,E_COLI_nKVE/dl_mean,E_COLI_nKVE/dl_median,E_COLI_nKVE/dl_std,BADGT_n_mean,BADGT_n_median,BADGT_n_std,CHLFa_ug/l_blauwalg_mean,CHLFa_ug/l_blauwalg_median,CHLFa_ug/l_blauwalg_std
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-11-01,,,,5.0,5.0,0.0,10.328571428571427,10.4,0.28702082220799335,93.85714285714286,96.0,5.080307452263476,12.271428571428572,12.5,1.035558280533236,2.3,2.3,2.4041630560342613,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-10-01,0.8807,0.8807,0.0,5.0,5.0,0.0,9.87142857142857,10.3,1.8714649214935746,93.92857142857143,98.2,15.150876133710804,13.7,14.0,1.331665623695879,1.8,1.8,1.6970562748477143,,,,,,,,,,0.8666666666666667,0.8500000000000001,0.16329931618554525
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-09-01,,,,4.5,4.5,0.5477225575051662,10.028571428571428,9.8,2.0089087300607478,98.28571428571429,101.0,15.510365197874243,16.42222222222222,17.3,3.125211103980728,1.6,1.0,1.624807680927192,62.5,62.5,67.17514421272202,180.0,180.0,212.13203435596427,0.0,0.0,0.0,106.1090909090909,2.6,333.00562293914936
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-08-01,0.4653777777777777,0.5095,0.22561437109467217,4.5,5.0,0.6183469424008423,10.104285714285714,10.5,1.2623240094214736,113.28571428571429,114.0,12.324964985944662,20.64,21.3,4.22083268697405,1.03,1.0,0.3128720008068617,305.0,40.0,546.9917732470938,626.25,260.0,902.9782072991258,0.75,0.0,2.1213203435596424,9.37142857142857,4.25,13.601438191570804
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-07-01,0.6455125,0.7376499999999999,0.27750272810756804,4.615384615384615,5.0,0.5063696835418333,10.071428571428571,10.5,2.1242365575380138,101.85714285714286,103.0,22.161743098024964,17.2,17.7,2.5717698186268536,1.0833333333333333,1.0,0.6145459028149701,22.5,22.5,8.660254037844387,62.5,60.0,44.25306015783918,0.0,0.0,0.0,0.76,0.5,0.4526465385804788
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-06-01,0.40503999999999996,0.6908,0.6711477504990984,4.769230769230769,5.0,0.4385290096535146,9.657142857142857,10.0,2.1477563043458034,94.42857142857143,101.0,19.637185328326655,15.9,15.7,2.767670500619609,1.95,1.0,2.7376997644007646,25.0,17.5,16.832508230603462,122.5,100.0,74.55423082115014,0.0,0.0,0.0,0.9199999999999999,0.5,0.8854377448471463
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-05-01,0.08695000000000003,0.08695000000000003,1.04022478580353,4.666666666666667,5.0,0.5773502691896258,10.314285714285713,10.7,1.7334249060059985,96.71428571428571,103.0,15.776715814920479,13.872727272727273,14.3,2.2023128338593994,1.2666666666666666,1.0,1.093008081702357,70.0,17.5,106.69270515519482,137.5,55.0,191.20233610846216,0.0,0.0,0.0,0.65,0.5,0.291547594742265
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-03-01,,,,4.0,4.0,0.0,10.457142857142857,11.0,1.3599719885070463,88.14285714285714,93.0,11.20161552974349,7.242857142857142,7.3,0.3309438162646486,3.7,3.7,4.666904755831214,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-02-01,,,,5.0,5.0,0.0,9.8,9.8,0,80.0,80.0,0,6.7,6.7,0,0.4,0.4,0,,,,,,,,,,,,
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2020-01-01,0.49305,0.49305,0.18646405819889256,3.8,3.0,1.0954451150103321,9.685714285714287,9.9,0.5145501965424801,78.42857142857143,80.0,3.2071349029490923,6.5,6.5,0.1527525231651947,3.2,3.2,3.9597979746446663,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-12-01,,,,4.5,4.5,0.7071067811865476,8.928571428571429,9.4,1.1205865810879074,76.85714285714286,82.0,11.894376422334654,7.742857142857143,8.3,1.4797039600960085,2.75,2.75,3.181980515339464,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-11-01,,,,4.0,4.0,1.4142135623730951,9.085714285714285,9.6,1.1950293879630067,82.0,87.0,12.274635093014645,9.185714285714285,9.6,1.2307566391297282,1.5,1.5,1.4142135623730951,,,,,,,,,,0.5333333333333333,0.5,0.08164965809277258
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-10-01,0.0,0.0,0.0,4.333333333333333,4.0,0.5773502691896257,9.642857142857142,9.4,1.7037773161000656,90.42857142857143,91.0,13.226956602044968,12.599999999999998,13.7,1.5609825965290796,2.2,2.2,2.545584412271571,,,,,,,,,,0.5333333333333333,0.5,0.05163977794943222
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-09-01,0.4215,0.4215,0.0,4.5,4.5,0.547722557505166,8.685714285714285,8.7,1.6303665962277434,88.42857142857143,91.0,13.914706163589932,16.599999999999998,17.3,2.451938009004307,1.2166666666666666,1.0,0.917423929634859,112.5,110.0,79.32002689527197,185.0,170.0,90.0,0.0,0.0,0.0,1.4100000000000001,1.05,1.0137389539061161
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-08-01,0.135575,0.0,0.27115,4.0,5.0,1.2649110640673518,11.585714285714285,12.5,1.3945472042071236,126.85714285714286,125.0,16.486646833408056,19.018181818181816,18.8,4.662578295711114,1.2,1.0,0.938083151964686,155.0,120.0,130.7669683062202,187.5,125.0,151.95942440884232,0.0,0.0,0.0,0.9800000000000001,0.9,0.5028805910838963
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-07-01,0.6054499999999999,0.5964,0.22502233222504825,4.230769230769231,5.0,1.1657505560686467,11.042857142857143,10.9,2.4130597056138376,113.85714285714286,105.0,27.931037523566093,17.69090909090909,19.4,4.321910352021325,1.55,1.0,1.7131841699011816,53.75,35.0,53.131127097650264,102.5,95.0,43.493294502332965,0.0,0.0,0.0,1.17,1.25,0.5518655230720212
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-06-01,0.56045,0.56045,0.506500587363924,4.5,4.5,0.5270462766947299,8.6,9.1,1.6124515496597096,85.28571428571429,86.0,13.262909254939578,16.918181818181818,17.0,4.7093137890393715,1.1833333333333333,0.75,1.417627125398871,22.5,22.5,8.660254037844387,203.75,110.0,258.0495753403468,1.75,0.0,3.5,0.51,0.5,0.031622776601683784
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-05-01,,,,5.0,5.0,0.0,10.485714285714286,10.4,0.5080307452263475,97.57142857142857,95.0,6.4770657671804575,12.727272727272727,12.3,2.470664246347896,1.3,1.0,1.1135528725660044,17.5,17.5,2.886751345948129,40.0,40.0,18.257418583505537,0.0,0.0,0.0,0.8300000000000001,0.8500000000000001,0.18885620632287062
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-04-01,,,,4.666666666666667,5.0,0.5773502691896257,12.185714285714285,12.0,1.273353278327963,111.57142857142857,108.0,14.057704208690962,10.5,10.7,1.9830532015051938,1.625,1.0,1.6007810593582121,17.5,17.5,3.5355339059327378,15.0,15.0,0.0,0.0,0.0,0.0,0.5125,0.5,0.03535533905932737
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-03-01,0.8655,0.8655,0.0,5.0,5.0,0.0,11.142857142857142,11.6,1.3252133700617714,93.28571428571429,97.0,10.291003930849598,8.157142857142857,8.1,0.41576092031015005,1.45,1.45,1.4849242404917498,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-02-01,,,,3.0,3.0,0.0,11.442857142857145,12.2,1.8155413727564775,93.85714285714286,100.0,15.049125904058036,6.657142857142858,6.7,0.8443086774735544,2.75,2.75,3.181980515339464,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2019-01-01,0.0,0.0,0.0,4.0,4.0,1.4142135623730951,10.571428571428571,10.8,0.579408565447807,84.0,86.0,5.446711546122731,4.8999999999999995,5.0,0.2708012801545321,2.55,2.55,2.7577164466275352,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2018-12-01,0.6249,0.6249,0.0,4.5,4.5,0.7071067811865476,9.5,10.1,1.8734993995195193,85.66666666666667,100.0,24.826061575153908,8.133333333333333,10.4,4.012895878705717,0.7,0.7,0,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2018-11-01,,,,4.0,4.0,0.0,10.725,13.149999999999999,4.495632801476816,93.375,114.5,39.1806712550972,8.524999999999999,8.6,0.23754698783308406,1.5666666666666667,0.6,1.6743157806499147,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2018-10-01,0.8221,0.8221,0.0,4.0,4.0,0.0,8.275,8.1,1.7161002301730517,79.875,81.5,15.366359360629309,13.3,14.25,2.4284033555286597,1.3,0.5,1.4730919862656235,,,,,,,,,,0.5,0.5,0.0
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2018-09-01,,,,3.6666666666666665,4.0,0.5773502691896257,7.85,8.899999999999999,3.0444328582794253,78.375,91.5,28.690155105889545,16.67142857142857,17.6,2.63480507859648,1.0111111111111113,1.0,0.6132789830991366,1105.8333333333333,150.0,2259.0007008999946,1391.6666666666667,810.0,1874.4857072452344,0.0,0.0,0.0,0.8076923076923078,0.5,0.7543888679603937
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2018-08-01,0.5407777777777778,0.6249,0.3191668363794153,4.25,4.0,0.7515416254704825,8.225,9.2,3.0008332176247317,86.875,102.0,27.580725671588638,19.616666666666664,20.45,5.0628474441191935,1.0,1.0,0.7234178138070235,70.0,75.0,39.15780041490243,430.0,170.0,581.606969238391,0.0,0.0,0.0,2.7071428571428577,0.5,4.793499490209356
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2018-07-01,0.5488764705882353,0.5994,0.31390389956444426,4.2631578947368425,4.0,0.8562024916845997,8.0,7.949999999999999,2.49170050940546,82.5,86.5,21.287152396289578,19.224999999999998,21.8,6.405413193683775,0.9714285714285714,0.8,0.8260635280539581,48.75,35.0,43.660622991432454,155.0,80.0,196.38397762207248,0.25,0.0,0.5,2.3600000000000003,1.6,2.893786446854709
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2018-06-01,0.4311375,0.43095,0.37362454774622533,4.533333333333333,5.0,0.7432233529572064,7.8875,7.800000000000001,2.415685350844707,79.0,82.5,18.126539343499314,17.225,18.2,4.653273530048986,1.1285714285714286,1.0,1.1010817192111368,70.0,40.0,74.38637868140465,150.0,145.0,76.15773105863909,0.25,0.0,0.5,0.9307692307692308,0.5,0.7420519022555132
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2018-05-01,0.6402166666666667,0.64785,0.1596504734307627,4.0625,4.0,0.8539125638299665,10.025,10.4,2.096084785635216,100.125,102.5,17.100020885534448,16.208333333333332,16.75,4.459200567026527,1.2428571428571427,1.0,1.2567910763224768,60.0,22.5,80.31189202104505,87.5,85.0,33.04037933599835,0.0,0.0,0.0,0.823076923076923,0.5,0.5494752741689811
Ouderkerkerplas Strand,Ouderkerkerplas,52.2920434,4.9246177,official,2018-04-01,,,,5.0,5.0,0.0,12.149999999999999,12.2,2.5978012681056697,109.375,103.5,27.572955176093423,10.86,11.100000000000001,3.400718878250434,1.0699999999999998,0.65,1.231665539016173,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.5,0.45226701686664544
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2023-11-01,,,,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2023-10-01,0.87505,0.87505,0.06781154031578998,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2023-09-01,0.89075,0.89075,0.007000357133746834,5.0,5.0,0.0,4.1,4.1,0.4242640687119289,43.0,43.0,1.4142135623730951,19.36,19.8,1.8187908071023446,1.06,1.0,0.08944271909999157,310.0,180.0,269.62937525425525,1310.0,1100.0,1198.8744721612852,0.3333333333333333,0.0,0.5773502691896258,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2023-07-01,0.2613666666666667,0.0,0.45270034607158555,4.5,4.5,0.5477225575051662,4.050000000000001,4.050000000000001,1.9091883092036785,44.5,44.5,23.33452377915607,20.424999999999997,20.799999999999997,2.027107956342401,0.9750000000000001,0.95,0.09574271077563384,145.0,145.0,77.78174593052023,350.0,350.0,28.284271247461902,2.5,2.5,3.5355339059327378,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2023-06-01,0.19245714285714285,0.0,0.4271120924579513,4.0,5.0,1.4142135623730951,2.4,2.4,0,24.0,24.0,0,20.833333333333332,22.4,4.271221527073179,0.8333333333333334,0.8,0.1527525231651947,47.5,47.5,45.96194077712559,150.0,150.0,84.8528137423857,0.5,0.5,0.7071067811865476,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2023-05-01,0.5632,0.5632,0.4764485491634957,4.333333333333333,5.0,1.1547005383792517,6.6000000000000005,6.6000000000000005,5.939696961967,65.5,65.5,58.68986283848344,16.4,16.75,1.0614455552060438,0.95,1.0,0.09999999999999998,17.5,17.5,3.5355339059327378,75.0,75.0,21.213203435596427,0.0,0.0,0.0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2023-02-01,0.5994,0.5994,0.0,5.0,5.0,0.0,8.7,8.7,2.2627416997969525,71.5,71.5,21.920310216782973,7.45,7.45,1.3435028842544405,0.35,0.35,0.07071067811865477,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2023-01-01,,,,4.0,4.0,0.0,6.1,6.1,1.2727922061357855,48.0,48.0,4.242640687119285,6.2,6.2,3.9597979746446663,0.8,0.8,0.28284271247461906,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2022-11-01,,,,3.0,3.0,0.0,3.4000000000000004,3.4000000000000004,1.8384776310850235,29.0,29.0,14.142135623730951,10.0,10.0,3.252691193458119,0.5,0.5,0.14142135623730948,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2022-10-01,,,,4.5,4.5,0.7071067811865476,3.0999999999999996,3.0999999999999996,0.42426406871192857,28.5,28.5,4.949747468305833,11.95,11.95,0.494974746830584,1.0,1.0,0.0,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2022-09-01,0.6614666666666666,0.7184,0.1651327143037785,4.5,4.5,0.5477225575051661,3.5,3.5,2.545584412271571,38.0,38.0,26.870057685088806,19.075000000000003,19.200000000000003,2.1700614430625387,0.7,0.7,0.2943920288775949,55.0,55.0,35.35533905932738,635.0,635.0,219.20310216782974,0.0,0.0,0.0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2022-08-01,0.26703333333333334,0.5994,0.7473993332438379,4.625,5.0,1.0606601717798212,7.6000000000000005,7.6000000000000005,8.768124086713192,87.5,87.5,102.5304832720494,21.475,22.1,2.0548722588034516,0.875,1.0,0.25,115.0,115.0,35.35533905932738,210.0,210.0,113.13708498984761,0.5,0.5,0.7071067811865476,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2022-07-01,0.8494,0.88,0.11042694417577624,4.428571428571429,5.0,0.7867957924694431,5.15,5.15,4.030508652763321,57.5,57.5,45.96194077712559,21.25,21.5,1.5968719422671303,0.8,0.85,0.2449489742783178,40.0,40.0,14.142135623730951,235.0,235.0,77.78174593052023,0.0,0.0,0.0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2022-05-01,0.7783,0.7783,0.0,5.0,5.0,0.0,3.15,3.15,1.0606601717798212,33.0,33.0,14.142135623730951,16.700000000000003,17.65,2.9966648127543394,0.9,0.9,0.11547005383792512,30.0,30.0,0.0,125.0,125.0,49.49747468305833,0.0,0.0,0.0,2.3,2.3,0
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2022-04-01,0.8248,0.8248,0.0,5.0,5.0,0.0,11.3,11.3,4.949747468305834,96.5,96.5,47.37615433949868,10.066666666666668,10.0,3.500476158086687,0.5,0.4,0.17320508075688767,20.0,20.0,0,90.0,90.0,0,0.0,0.0,0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2022-02-01,0.9201,0.9201,0.0,5.0,5.0,0.0,7.95,7.95,0.7778174593052021,66.0,66.0,9.899494936611665,7.15,7.15,0.6363961030678924,0.8,0.8,0.28284271247461906,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-11-01,,,,5.0,5.0,0.0,2.8,2.8,0.42426406871192857,24.0,24.0,2.8284271247461903,7.95,7.95,1.3435028842544405,0.75,0.75,0.07071067811865482,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-10-01,,,,5.0,5.0,0.0,4.05,4.05,0.21213203435596445,38.0,38.0,2.8284271247461903,12.15,12.15,1.2020815280171302,0.6000000000000001,0.6000000000000001,0.28284271247461906,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-09-01,0.0,0.0,0.0,4.428571428571429,4.0,0.5345224838248488,2.2,2.2,0.28284271247461895,22.5,22.5,2.1213203435596424,17.8,18.0,0.7118052168020865,0.95,0.9,0.19148542155126758,50.0,50.0,0.0,370.0,370.0,339.4112549695428,0.0,0.0,0.0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-08-01,0.18675000000000003,0.18675000000000003,0.6504675280135052,4.166666666666667,4.0,0.752772652709081,3.55,3.55,1.0606601717798212,39.0,39.0,12.727922061357855,19.2,19.4,0.37416573867739444,0.8,0.8,0.15811388300841897,796.6666666666666,110.0,1215.414881155128,1286.6666666666667,590.0,1492.3918162913296,0.3333333333333333,0.0,0.5773502691896258,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-07-01,0.8395999999999999,0.8591,0.09624318157667072,4.4,5.0,0.894427190999916,1.7,1.7,0,19.0,19.0,0,20.76666666666667,21.6,1.7097758137642876,0.9666666666666668,0.9,0.20816659994661324,60.0,60.0,0.0,260.0,260.0,14.142135623730951,0.0,0.0,0.0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-06-01,0.3846,0.36819999999999997,0.3308371301209504,4.545454545454546,5.0,0.6875516509523286,5.2,5.2,3.5355339059327378,54.0,54.0,33.94112549695428,20.625,22.0,2.8894924583162807,0.9500000000000001,0.95,0.12909944487358058,40.0,40.0,28.284271247461902,310.0,310.0,311.1269837220809,0.0,0.0,0.0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-05-01,,,,5.0,5.0,0.0,5.85,5.85,0.7778174593052027,54.5,54.5,2.1213203435596424,14.45,15.1,3.525620512760839,0.975,1.05,0.26299556396765833,37.5,37.5,31.81980515339464,90.0,90.0,0.0,0.0,0.0,0.0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-04-01,,,,5.0,5.0,0.0,11.45,11.45,2.192031021678297,95.0,95.0,18.384776310850235,8.633333333333333,8.1,1.4742229591663991,0.8000000000000002,0.4,0.692820323027551,20.0,20.0,0,40.0,40.0,0,0.0,0.0,0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-03-01,,,,3.0,3.0,0.0,10.55,10.55,2.8991378028648445,89.5,89.5,30.405591591021544,8.45,8.45,2.192031021678297,0.85,0.85,0.21213203435596428,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-02-01,0.8176,0.8176,0.0,5.0,5.0,0.0,10.25,10.25,3.7476659402887025,85.5,85.5,36.062445840513924,6.95,6.95,2.899137802864845,0.65,0.65,0.21213203435596428,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2021-01-01,,,,4.0,4.0,0.0,7.75,7.75,2.333452377915607,61.0,61.0,19.79898987322333,5.15,5.15,1.3435028842544399,1.0,1.0,0.28284271247461895,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2020-12-01,0.5994,0.5994,0.0,5.0,5.0,0.0,5.805,5.805,1.1242997820866105,46.85,46.85,10.111626970967627,5.6,5.6,1.5556349186104046,0.875,0.875,0.1767766952966369,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2020-11-01,,,,4.5,4.5,0.7071067811865476,4.8,4.8,1.8384776310850233,41.5,41.5,12.020815280171307,11.0,11.0,2.8284271247461903,0.5,0.5,0.14142135623730948,,,,,,,,,,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2020-09-01,0.9565,0.9565,0.0,3.5,3.5,0.7071067811865476,5.45,5.45,3.6062445840513924,56.5,56.5,38.890872965260115,18.166666666666668,18.1,1.7009801096230757,1.0,1.0,0.39999999999999997,220.0,220.0,0,750.0,750.0,0,5.0,5.0,0,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2020-08-01,0.0,0.0,0.0,4.0,4.0,1.4142135623730951,6.65,6.65,1.9091883092036785,74.5,74.5,26.16295090390226,21.259999999999998,21.6,2.5274493071078603,0.7,0.8,0.2645751311064591,66.66666666666667,60.0,11.547005383792516,483.3333333333333,580.0,249.46609656090212,0.6666666666666666,0.0,1.1547005383792517,,,
Park Somerlust,Park Somerlust,52.3409612,4.9152788,unofficial,2020-07-01,,,,5.0,5.0,0.0,6.85,6.85,6.858935777509511,73.5,73.5,75.66042558696059,18.85,18.950000000000003,1.3771952173409059,0.525,0.5,0.2217355782608345,55.0,55.0,35.35533905932738,630.0,630.0,664.6803743153547,1.5,1.5,2.1213203435596424,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-11-01,0.0,0.0,0.0,4.5,4.5,0.7071067811865476,,,,,,,,,,,,,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-10-01,0.8988,0.8988,0.10847018023401638,4.833333333333333,5.0,0.408248290463863,,,,,,,,,,,,,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-09-01,0.7444000000000001,0.7783,0.13137240958435675,4.153846153846154,5.0,1.281025230440697,5.2,5.2,0,54.0,54.0,0,17.6,17.6,0,0.8,0.8,0,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-08-01,0.6147833333333333,0.6625,0.35533253955508587,4.764705882352941,5.0,0.43723731609760313,4.2,4.2,0,46.0,46.0,0,19.0,19.0,0,0.9,0.9,0,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-07-01,0.554425,0.6529499999999999,0.39482338984242904,4.8,5.0,0.6324555320336759,5.1,5.1,0,54.0,54.0,0,18.6,18.6,0,0.8,0.8,0,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-06-01,0.31178333333333336,0.36819999999999997,0.43169907304355737,4.458333333333333,5.0,1.0206207261596574,7.3,7.3,0,73.0,73.0,0,15.9,15.9,0,0.9,0.9,0,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-05-01,0.4588,0.4588,0.0,4.666666666666667,5.0,0.4923659639173309,11.3,11.3,0,107.0,107.0,0,13.5,13.5,0,1.0,1.0,0,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-04-01,0.46966,0.6369,0.5047459984982545,4.375,5.0,0.9161253813129042,10.0,10.0,0,86.0,86.0,0,9.1,9.1,0,0.8,0.8,0,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-03-01,0.7351,0.7351,0.0,4.875,5.0,0.35355339059327373,14.1,14.1,0,106.0,106.0,0,4.2,4.2,0,0.8,0.8,0,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-02-01,0.4073,0.5859,0.35362051693870933,5.0,5.0,0.0,6.9,6.9,0,55.0,55.0,0,6.0,6.0,0,0.8,0.8,0,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-01-01,0.5561499999999999,0.5561499999999999,0.19042385617353727,4.5,4.5,0.5773502691896257,7.2,7.2,0,62.0,62.0,0,9.2,9.2,0,0.9,0.9,0,,,,,,,,,,,,
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-12-01,0.6115,0.6115,0.0,5.0,5.0,0.0,5.4,5.4,0,44.0,44.0,0,7.0,7.0,0,0.6,0.6,0,,,,,,,,,,,,
